,pitch,start,end,duration,next_note
998,62,24,28,4,59_2
999,60,26,28,2,65_2
1000,52,26,28,2,57_2
1001,52,26,28,2,57_2
1002,52,26,28,2,57_2
1003,52,26,28,2,57_2
1004,67,12,16,4,64_2
1005,64,26,28,2,64_2
1006,64,26,28,2,64_2
1007,64,24,26,2,67_2
1008,67,20,24,4,62_2
1009,71,26,28,2,60_2
1010,71,26,28,2,60_2
1011,71,26,28,2,57_2
1012,65,26,28,2,62_2
1013,65,26,28,2,62_2
1014,71,20,24,4,60_4
1015,64,26,28,2,65_2
1016,62,16,18,2,64_2
1017,62,20,24,4,64_4
1018,64,24,28,4,64_2
1019,69,26,28,2,65_2
1020,64,24,26,2,61_2
1021,64,24,26,2,67_2
1022,67,24,26,2,62_2
1023,64,28,29,1,69_1
1024,71,25,26,1,66_2
1025,62,26,28,2,60_1
1026,64,26,28,2,62_2
1027,64,26,28,2,64_2
1028,62,26,28,2,62_2
1029,69,26,28,2,69_2
1030,67,26,28,2,67_2
1031,62,24,26,2,71_2
1032,71,26,28,2,62_2
1033,71,26,28,2,69_2
1034,71,26,28,2,69_2
1035,71,26,28,2,69_2
1036,64,24,26,2,67_2
1037,67,18,20,2,60_4
1038,69,20,24,4,67_4
1039,69,8,12,4,69_4
1040,62,24,26,2,64_2
1041,62,24,28,4,60_2
1042,62,26,28,2,60_2
1043,65,24,28,4,67_2
1044,65,26,28,2,60_2
1045,67,29,30,1,63_1
1046,64,29,30,1,65_1
1047,67,22,24,2,62_4
1048,69,26,28,2,65_2
1049,69,26,28,2,65_2
1050,59,24,26,2,60_2
1051,71,26,28,2,69_2
1052,62,26,28,2,67_2
1053,64,10,12,2,62_2
1054,69,18,20,2,71_2
1055,69,20,24,4,65_4
1056,62,24,28,4,67_2
1057,65,24,28,4,64_2
1058,71,26,28,2,69_2
1059,64,26,28,2,69_2
1060,65,4,6,2,71_2
1061,62,26,28,2,69_2
1062,62,26,28,2,64_2
1063,65,26,28,2,69_2
1064,62,26,28,2,67_2
1065,69,11,12,1,69_2
1066,69,29,30,1,65_1
1067,71,29,30,1,71_1
1068,64,29,30,1,64_1
1069,64,29,30,1,64_1
1070,62,24,26,2,62_2
1071,64,26,28,2,65_2
1072,60,24,26,2,60_2
1073,60,24,26,2,64_2
1074,67,26,28,2,67_2
1075,65,22,24,2,69_2
1076,67,26,28,2,67_2
1077,65,26,28,2,71_2
1078,71,26,28,2,64_2
1079,62,26,28,2,71_2
1080,60,26,28,2,67_2
1081,60,26,28,2,67_2
1082,71,24,25,1,60_1
1083,65,20,24,4,71_4
1084,65,26,28,2,65_2
1085,71,24,26,2,65_2
1086,60,20,24,4,67_4
1087,65,20,24,4,64_2
1088,69,24,28,4,62_2
1089,62,26,28,2,65_2
1090,60,2,4,2,60_2
1091,57,24,26,2,69_2
1092,69,26,28,2,69_2
1093,60,2,4,2,60_4
1094,60,26,28,2,71_2
1095,60,26,28,2,71_2
1096,69,24,26,2,71_2
1097,62,24,26,2,62_2
1098,67,20,24,4,71_4
1099,69,24,26,2,69_2
1100,71,22,24,2,71_2
1101,60,20,24,4,62_4
1102,69,26,28,2,71_2
1103,65,28,29,1,66_1
1104,71,28,29,1,66_1
1105,67,18,20,2,66_1
1106,62,26,28,2,69_2
1107,67,20,22,2,69_2
1108,64,24,28,4,71_2
1109,71,29,30,1,67_1
1110,65,26,28,2,65_2
1111,67,20,22,2,71_2
1112,69,8,10,2,67_2
1113,65,24,28,4,62_2
1114,65,26,28,2,62_2
1115,60,2,4,2,64_2
1116,67,26,28,2,71_2
1117,62,24,26,2,62_2
1118,67,26,28,2,67_2
1119,64,26,28,2,62_2
1120,64,20,24,4,62_4
1121,69,25,26,1,60_1
1122,62,10,12,2,64_2
1123,62,22,24,2,60_4
1124,71,4,8,4,62_4
1125,62,20,22,2,71_2
1126,62,8,12,4,71_4
1127,60,20,24,4,69_4
1128,64,22,24,2,64_4
1129,62,26,28,2,69_2
1130,62,26,28,2,69_2
1131,67,22,24,2,60_4
1132,67,22,24,2,60_4
1133,65,26,28,2,62_2
1134,65,26,28,2,62_2
1135,67,20,24,4,67_4
1136,64,20,24,4,65_4
1137,67,22,24,2,62_4
1138,67,24,28,4,69_2
1139,62,24,26,2,69_2
1140,71,2,4,2,62_2
1141,67,22,24,2,67_4
1142,64,26,28,2,69_2
1143,67,26,28,2,67_2
1144,65,24,26,2,60_2
1145,62,26,28,2,64_2
1146,71,26,28,2,64_2
1147,69,26,28,2,65_2
1148,71,24,26,2,69_2
1149,71,22,24,2,65_2
1150,65,26,28,2,62_2
1151,60,26,28,2,62_2
1152,60,26,28,2,67_2
1153,60,26,28,2,71_2
1154,64,20,22,2,62_2
1155,64,20,22,2,62_2
1156,60,20,24,4,64_4
1157,60,20,24,4,64_4
1158,60,24,28,4,69_2
1159,57,28,30,2,62_1
1160,69,26,28,2,65_2
1161,71,12,14,2,67_2
1162,71,12,14,2,67_2
1163,71,24,26,2,60_2
1164,69,2,4,2,69_2
1165,71,24,28,4,62_2
1166,60,24,26,2,71_2
1167,60,24,26,2,71_2
1168,71,24,28,4,60_2
1169,64,20,24,4,64_4
1170,64,18,20,2,71_2
1171,71,2,4,2,65_2
1172,67,26,28,2,64_2
1173,71,24,26,2,64_2
1174,65,10,12,2,64_2
1175,62,24,28,4,71_2
1176,71,26,28,2,67_2
1177,71,22,24,2,62_2
1178,60,22,24,2,71_2
1179,60,24,26,2,62_2
1180,65,26,28,2,57_2
1181,65,26,28,2,57_2
1182,65,20,24,4,69_4
1183,65,20,24,4,62_4
1184,69,22,24,2,64_4
1185,71,26,28,2,67_2
1186,65,26,28,2,65_2
1187,64,24,28,4,60_2
1188,64,24,28,4,60_2
1189,65,8,10,2,69_2
1190,60,26,27,1,65_1
1191,62,26,28,2,60_2
1192,64,26,28,2,60_2
1193,65,24,28,4,69_2
1194,64,24,26,2,67_2
1195,65,20,22,2,65_2
1196,64,12,14,2,62_2
1197,71,12,16,4,69_4
1198,64,22,24,2,62_4
1199,65,26,28,2,64_2
1200,71,26,28,2,67_2
1201,69,20,24,4,69_2
1202,64,16,20,4,69_4
1203,71,16,18,2,62_2
1204,64,10,12,2,60_4
1205,60,22,24,2,69_2
1206,65,26,28,2,67_2
1207,71,16,20,4,67_4
1208,69,20,24,4,65_4
1209,69,20,24,4,65_4
1210,69,20,24,4,65_4
1211,64,26,28,2,65_2
1212,64,26,28,2,65_2
1213,64,26,28,2,69_2
1214,69,27,28,1,71_1
1215,67,26,28,2,57_2
1216,62,20,24,4,60_4
1217,62,2,4,2,62_2
1218,62,4,8,4,59_4
1219,60,20,24,4,62_2
1220,64,24,26,2,69_2
1221,60,24,26,2,65_2
1222,60,26,28,2,67_2
1223,65,24,26,2,59_2
1224,71,20,24,4,69_4
1225,69,24,26,2,59_2
1226,62,24,26,2,60_2
1227,71,20,24,4,69_4
1228,65,22,24,2,71_4
1229,62,6,8,2,65_4
1230,62,26,28,2,69_2
1231,67,26,28,2,67_2
1232,71,26,28,2,71_2
1233,71,8,12,4,69_4
1234,60,20,24,4,60_2
1235,71,28,29,1,70_1
1236,62,26,28,2,64_2
1237,67,24,28,4,64_2
1238,64,24,28,4,67_2
1239,64,24,28,4,67_2
1240,69,26,28,2,62_2
1241,62,24,28,4,69_2
1242,60,26,28,2,62_2
1243,71,20,24,4,62_4
1244,71,20,24,4,65_4
1245,62,26,28,2,64_2
1246,64,26,28,2,69_2
1247,60,4,8,4,67_4
1248,60,26,28,2,69_2
1249,60,2,4,2,65_2
1250,64,20,24,4,62_4
1251,69,26,28,2,64_2
1252,64,26,28,2,65_2
1253,67,26,28,2,71_2
1254,71,2,4,2,71_2
1255,71,2,4,2,71_2
1256,60,27,28,1,64_2
1257,55,29,30,1,70_1
1258,64,18,20,2,64_2
1259,64,22,24,2,65_2
1260,69,26,28,2,71_2
1261,60,20,24,4,67_4
1262,60,27,28,1,70_1
1263,62,2,4,2,71_2
1264,60,22,24,2,60_4
1265,62,24,28,4,71_2
1266,71,20,24,4,60_2
1267,62,24,28,4,69_2
1268,60,26,28,2,69_2
1269,60,26,28,2,69_2
1270,60,26,28,2,69_2
1271,69,4,6,2,69_2
1272,71,26,28,2,71_2
1273,71,4,8,4,64_4
1274,60,26,28,2,60_2
1275,69,26,28,2,69_2
1276,65,24,28,4,69_2
1277,60,12,14,2,65_2
1278,67,24,28,4,65_2
1279,67,20,24,4,69_2
1280,60,26,28,2,62_2
1281,60,26,28,2,62_2
1282,65,8,10,2,64_2
1283,69,2,4,2,60_2
1284,67,26,28,2,60_2
1285,67,26,28,2,60_2
1286,67,26,28,2,60_2
1287,67,26,28,2,64_2
1288,64,26,28,2,64_2
1289,64,26,28,2,64_2
1290,67,26,28,2,65_2
1291,62,26,28,2,64_2
1292,71,26,28,2,71_2
1293,71,26,28,2,71_2
1294,60,8,12,4,62_2
1295,62,12,14,2,71_2
1296,62,16,20,4,59_4
1297,71,20,24,4,67_4
1298,71,24,28,4,71_2
1299,67,24,26,2,60_2
1300,60,26,28,2,64_2
1301,62,26,28,2,71_2
1302,60,26,28,2,65_2
1303,60,26,28,2,67_2
1304,60,26,28,2,67_2
1305,59,19,20,1,64_1
1306,67,12,16,4,60_2
1307,67,12,16,4,60_2
1308,67,12,16,4,60_2
1309,67,22,24,2,64_4
1310,60,26,28,2,67_2
1311,62,6,8,2,62_2
1312,71,20,24,4,64_4
1313,62,22,24,2,60_2
1314,64,26,28,2,71_2
1315,64,26,28,2,62_2
1316,67,27,28,1,71_2
1317,67,27,28,1,71_2
1318,60,24,28,4,60_2
1319,71,26,28,2,62_2
1320,71,26,28,2,62_2
1321,62,26,28,2,64_2
1322,62,26,28,2,60_2
1323,59,25,26,1,67_1
1324,71,20,22,2,71_2
1325,60,24,28,4,69_2
1326,60,24,28,4,69_2
1327,60,26,28,2,65_2
1328,71,24,28,4,71_2
1329,71,26,28,2,71_2
1330,60,2,4,2,69_2
1331,69,26,28,2,69_2
1332,67,22,24,2,62_4
1333,67,22,24,2,62_4
1334,69,24,26,2,65_2
1335,71,2,4,2,67_2
1336,62,2,4,2,60_4
1337,71,24,28,4,69_2
1338,67,26,28,2,65_2
1339,67,26,28,2,64_2
1340,67,26,28,2,64_2
1341,62,26,28,2,64_2
1342,62,2,4,2,65_2
1343,71,24,26,2,67_2
1344,71,20,24,4,71_4
1345,69,26,28,2,62_2
1346,57,28,30,2,58_1
1347,64,26,28,2,67_2
1348,64,26,28,2,71_2
1349,67,24,26,2,65_2
1350,71,26,28,2,62_2
1351,69,24,28,4,65_2
1352,69,24,26,2,64_2
1353,65,4,5,1,63_1
1354,67,26,28,2,71_2
1355,67,24,26,2,71_2
1356,57,26,28,2,65_2
1357,62,22,24,2,71_2
1358,69,26,28,2,60_2
1359,71,26,28,2,62_2
1360,64,10,12,2,65_2
1361,64,26,28,2,64_2
1362,62,4,8,4,67_2
1363,67,26,28,2,64_2
1364,60,14,16,2,69_4
1365,64,26,28,2,65_2
1366,71,4,8,4,60_4
1367,64,20,24,4,60_4
1368,69,26,28,2,65_2
1369,64,26,28,2,64_2
1370,69,24,26,2,69_2
1371,65,26,28,2,69_2
1372,65,26,28,2,69_2
1373,69,26,28,2,65_2
1374,69,26,28,2,65_2
1375,62,26,28,2,60_2
1376,62,26,28,2,60_2
1377,69,26,28,2,62_2
1378,65,22,24,2,64_4
1379,65,24,28,4,67_2
1380,69,16,20,4,71_4
1381,67,20,24,4,64_4
1382,60,24,26,2,71_2
1383,60,24,26,2,71_2
1384,60,24,26,2,71_2
1385,60,24,26,2,71_2
1386,60,24,26,2,71_2
1387,62,26,28,2,69_2
1388,71,10,12,2,69_2
1389,69,24,28,4,69_2
1390,71,20,24,4,69_4
1391,71,26,28,2,69_2
1392,69,26,28,2,64_2
1393,69,26,28,2,64_2
1394,59,26,28,2,60_2
1395,71,26,28,2,71_2
1396,65,24,28,4,71_2
1397,65,24,28,4,71_2
1398,71,22,24,2,69_2
1399,67,26,28,2,69_2
1400,67,26,28,2,69_2
1401,69,26,28,2,71_2
1402,64,20,24,4,60_4
1403,62,26,28,2,69_2
1404,69,22,24,2,57_4
1405,62,26,28,2,64_2
1406,62,26,28,2,64_2
1407,62,26,28,2,64_2
1408,69,29,30,1,67_1
1409,60,24,28,4,62_2
1410,65,26,28,2,60_2
1411,71,24,28,4,64_2
1412,62,24,26,2,57_2
1413,67,26,28,2,65_2
1414,65,20,24,4,69_4
1415,69,24,26,2,62_2
1416,65,24,28,4,69_2
1417,60,24,26,2,65_2
1418,62,12,14,2,71_2
1419,65,20,24,4,65_4
1420,65,20,24,4,65_4
1421,60,26,28,2,67_2
1422,62,26,28,2,62_2
1423,65,24,26,2,67_2
1424,67,26,28,2,64_2
1425,62,24,26,2,62_2
1426,69,24,28,4,65_2
1427,67,6,8,2,65_4
1428,71,16,20,4,64_2
1429,64,20,22,2,69_2
1430,60,26,28,2,62_2
1431,60,26,28,2,62_2
1432,65,26,28,2,67_2
1433,69,2,4,2,64_4
1434,64,16,20,4,71_4
1435,67,24,28,4,67_2
1436,67,26,28,2,62_2
1437,60,22,24,2,62_2
1438,67,26,28,2,62_2
1439,69,24,28,4,65_2
1440,62,24,26,2,62_2
1441,71,20,24,4,71_4
1442,60,22,24,2,69_4
1443,60,22,24,2,69_4
1444,60,26,28,2,65_2
1445,71,2,4,2,71_2
1446,67,20,22,2,71_2
1447,60,24,26,2,69_2
1448,62,24,26,2,71_2
1449,69,20,24,4,69_4
1450,65,24,26,2,67_2
1451,62,24,26,2,62_2
1452,67,20,24,4,71_4
1453,60,24,28,4,65_2
1454,67,16,20,4,62_4
1455,64,26,28,2,67_2
1456,71,22,24,2,62_4
1457,71,22,24,2,62_4
1458,60,24,28,4,60_2
1459,62,16,20,4,62_4
1460,59,29,30,1,60_1
1461,65,20,24,4,60_4
1462,60,20,24,4,60_4
1463,71,26,28,2,69_2
1464,62,24,28,4,62_2
1465,71,26,28,2,67_2
1466,71,26,28,2,67_2
1467,62,6,8,2,71_2
1468,65,26,28,2,65_2
1469,65,29,30,1,71_1
1470,69,26,28,2,69_2
1471,62,26,28,2,60_2
1472,69,26,28,2,64_2
1473,62,24,26,2,62_2
1474,69,10,12,2,71_2
1475,67,16,20,4,65_4
1476,67,16,20,4,65_4
1477,67,16,20,4,65_4
1478,60,26,28,2,62_2
1479,64,8,12,4,60_2
1480,64,24,26,2,67_2
1481,67,26,28,2,64_2
1482,67,24,28,4,65_2
1483,60,26,28,2,62_2
1484,67,26,28,2,62_2
1485,62,20,24,4,67_4
1486,62,20,24,4,67_4
1487,64,20,24,4,67_4
1488,69,20,24,4,69_4
1489,64,26,28,2,60_2
1490,60,26,28,2,60_2
1491,64,20,24,4,64_4
1492,60,24,28,4,64_2
1493,71,19,20,1,57_1
1494,71,26,28,2,67_2
1495,60,26,28,2,62_2
1496,69,26,28,2,65_2
1497,69,26,28,2,65_2
1498,60,24,28,4,64_2
1499,62,26,28,2,64_2
1500,65,26,28,2,64_2
1501,69,20,24,4,62_4
1502,60,26,28,2,65_2
1503,64,26,28,2,64_2
1504,67,24,26,2,60_2
1505,69,26,28,2,65_2
1506,65,26,28,2,65_2
1507,52,26,28,2,59_2
1508,65,28,30,2,63_1
1509,59,29,30,1,69_1
1510,65,26,28,2,65_2
1511,64,2,4,2,60_2
1512,62,26,28,2,62_2
1513,62,26,28,2,62_2
1514,62,26,28,2,62_2
1515,67,26,28,2,60_2
1516,60,24,28,4,65_2
1517,64,24,26,2,62_2
1518,71,20,24,4,71_4
1519,64,24,28,4,69_2
1520,69,2,4,2,71_4
1521,64,26,28,2,62_2
1522,60,26,28,2,64_2
1523,60,26,28,2,64_2
1524,69,24,26,2,60_2
1525,64,15,16,1,66_1
1526,65,20,24,4,65_4
1527,57,26,28,2,67_2
1528,69,24,28,4,65_2
1529,69,20,22,2,69_2
1530,64,20,24,4,64_4
1531,71,22,24,2,65_4
1532,62,2,4,2,62_2
1533,64,26,28,2,64_2
1534,59,26,28,2,57_2
1535,55,21,22,1,60_2
1536,55,21,22,1,60_2
1537,62,26,28,2,67_2
1538,69,24,26,2,62_2
1539,60,22,24,2,60_4
1540,60,16,20,4,60_4
1541,62,4,8,4,65_4
1542,64,20,24,4,65_4
1543,67,22,24,2,60_4
1544,60,20,24,4,67_4
1545,69,24,26,2,62_2
1546,62,26,28,2,62_2
1547,67,24,26,2,62_2
1548,60,22,24,2,69_2
1549,62,24,28,4,69_2
1550,65,24,28,4,67_2
1551,64,24,26,2,67_2
1552,64,4,6,2,62_2
1553,71,24,28,4,60_2
1554,71,16,20,4,69_4
1555,69,20,24,4,69_4
1556,62,12,14,2,61_2
1557,60,26,28,2,60_2
1558,60,20,24,4,64_4
1559,60,20,24,4,64_4
1560,62,8,10,2,71_2
1561,62,20,24,4,64_4
1562,57,14,16,2,60_4
1563,71,26,28,2,62_2
1564,62,26,28,2,60_2
1565,67,24,28,4,67_2
1566,69,26,28,2,64_2
1567,69,2,4,2,71_2
1568,69,8,12,4,62_4
1569,65,26,28,2,60_2
1570,60,4,6,2,67_2
1571,69,14,16,2,62_2
1572,67,26,28,2,69_2
1573,64,24,26,2,67_2
1574,71,20,24,4,69_2
1575,67,22,24,2,67_4
1576,60,26,28,2,71_2
1577,71,20,24,4,69_4
1578,64,24,26,2,67_2
1579,62,24,26,2,62_2
1580,60,2,4,2,69_4
1581,67,20,24,4,60_4
1582,67,4,8,4,62_4
1583,64,26,28,2,69_2
1584,62,14,16,2,60_2
1585,69,26,28,2,64_2
1586,64,4,6,2,64_2
1587,62,26,28,2,62_2
1588,67,26,28,2,67_2
1589,64,24,26,2,71_2
1590,64,24,26,2,71_2
1591,67,14,16,2,67_4
1592,65,26,28,2,64_2
1593,62,26,28,2,67_2
1594,69,26,28,2,69_2
1595,65,24,28,4,62_2
1596,71,26,28,2,67_2
1597,67,26,28,2,60_2
1598,71,20,24,4,62_4
1599,71,20,24,4,60_4
1600,64,26,28,2,65_2
1601,67,26,28,2,69_2
1602,62,24,26,2,62_2
1603,59,24,26,2,60_2
1604,62,26,28,2,67_2
1605,62,22,24,2,62_2
1606,71,16,18,2,64_2
1607,60,20,24,4,60_2
1608,65,26,28,2,60_2
1609,71,26,28,2,65_2
1610,57,28,29,1,64_1
1611,57,28,29,1,64_1
1612,62,24,26,2,60_2
1613,71,24,26,2,67_2
1614,67,24,26,2,67_2
1615,62,26,28,2,60_2
1616,62,22,24,2,60_4
1617,62,20,24,4,60_4
1618,60,2,4,2,64_2
1619,65,20,24,4,62_4
1620,69,24,28,4,60_2
1621,64,26,28,2,67_2
1622,60,4,6,2,69_2
1623,53,26,28,2,62_2
1624,67,24,26,2,67_2
1625,71,26,28,2,71_2
1626,62,26,28,2,69_2
1627,67,26,28,2,65_2
1628,67,26,28,2,65_2
1629,69,18,20,2,60_4
1630,64,20,24,4,60_4
1631,67,24,26,2,65_2
1632,62,20,24,4,71_4
1633,67,20,22,2,60_2
1634,62,20,24,4,67_4
1635,65,26,28,2,62_2
1636,62,29,30,1,66_1
1637,62,29,30,1,66_1
1638,69,26,28,2,69_2
1639,65,22,24,2,67_4
1640,64,26,28,2,65_2
1641,64,20,24,4,62_2
1642,65,26,28,2,69_2
1643,67,8,12,4,65_2
1644,65,26,28,2,64_2
1645,62,24,26,2,62_2
1646,62,24,26,2,62_2
1647,62,24,26,2,62_2
1648,64,20,24,4,67_4
1649,64,24,28,4,57_2
1650,67,26,28,2,67_2
1651,71,24,28,4,71_2
1652,71,24,28,4,71_2
1653,71,26,28,2,69_2
1654,69,20,24,4,69_2
1655,64,26,28,2,64_2
1656,62,20,24,4,57_4
1657,67,26,28,2,67_2
1658,64,24,26,2,67_2
1659,71,24,26,2,64_2
1660,69,24,28,4,65_2
1661,62,26,28,2,62_2
1662,69,26,28,2,71_2
1663,62,26,28,2,69_2
1664,62,20,24,4,62_4
1665,67,26,28,2,64_2
1666,71,26,28,2,64_2
1667,67,2,4,2,67_4
1668,62,24,26,2,67_2
1669,62,20,24,4,65_4
1670,67,20,24,4,65_4
1671,64,20,24,4,71_4
1672,60,24,28,4,64_2
1673,69,26,28,2,69_2
1674,71,26,28,2,67_2
1675,65,26,28,2,64_2
1676,67,26,28,2,67_2
1677,60,26,28,2,65_2
1678,65,24,26,2,64_2
1679,65,24,26,2,64_2
1680,69,26,28,2,65_2
1681,60,24,26,2,59_2
1682,69,20,24,4,60_4
1683,67,24,28,4,64_2
1684,60,24,28,4,65_2
1685,67,20,24,4,71_4
1686,67,26,28,2,60_2
1687,62,26,28,2,62_2
1688,71,4,6,2,65_2
1689,69,26,28,2,65_2
1690,71,24,26,2,69_2
1691,69,20,24,4,71_4
1692,69,20,24,4,67_4
1693,62,2,4,2,69_2
1694,69,20,24,4,67_4
1695,60,20,24,4,69_4
1696,65,24,28,4,69_2
1697,69,26,28,2,67_2
1698,62,20,24,4,67_4
1699,62,24,26,2,64_2
1700,69,29,30,1,61_1
1701,67,26,28,2,60_2
1702,64,24,26,2,67_2
1703,62,26,28,2,65_2
1704,67,10,12,2,65_2
1705,65,14,16,2,69_2
1706,60,24,26,2,65_1
1707,65,2,4,2,69_4
1708,62,26,28,2,64_2
1709,67,26,28,2,65_2
1710,69,12,16,4,69_4
1711,62,26,28,2,67_2
1712,62,18,20,2,67_2
1713,69,20,24,4,69_4
1714,62,24,28,4,71_2
1715,62,24,28,4,71_2
1716,60,2,4,2,65_2
1717,69,4,8,4,67_4
1718,67,2,4,2,64_2
1719,65,10,12,2,64_2
1720,67,20,22,2,69_2
1721,64,26,28,2,62_2
1722,69,20,24,4,69_2
1723,69,24,26,2,60_2
1724,71,18,20,2,62_2
1725,67,22,24,2,67_2
1726,67,26,28,2,67_2
1727,62,20,22,2,60_2
1728,62,20,24,4,69_4
1729,69,26,28,2,71_2
1730,62,2,4,2,60_2
1731,60,21,22,1,69_1
1732,69,24,28,4,67_2
1733,71,2,4,2,62_2
1734,65,26,28,2,71_2
1735,64,6,8,2,71_4
1736,69,20,24,4,69_4
1737,71,26,28,2,64_2
1738,60,24,26,2,59_2
1739,64,26,28,2,60_2
1740,67,26,28,2,64_2
1741,64,24,28,4,64_2
1742,71,26,28,2,71_2
1743,60,26,28,2,69_2
1744,71,24,26,2,65_2
1745,59,27,28,1,69_1
1746,64,26,28,2,67_2
1747,67,26,28,2,64_2
1748,60,24,28,4,65_2
1749,60,24,28,4,65_2
1750,60,29,30,1,57_1
1751,69,29,30,1,68_1
1752,67,24,28,4,65_2
1753,62,20,24,4,69_4
1754,60,24,28,4,67_2
1755,60,26,28,2,62_2
1756,65,20,24,4,67_4
1757,65,22,24,2,62_4
1758,71,26,28,2,64_2
1759,62,26,28,2,62_2
1760,62,26,28,2,62_2
1761,67,12,16,4,62_4
1762,64,24,28,4,65_2
1763,69,24,28,4,62_2
1764,60,26,28,2,60_2
1765,60,26,28,2,69_2
1766,69,2,4,2,64_4
1767,69,14,16,2,71_4
1768,60,2,4,2,69_4
1769,53,26,28,2,63_1
1770,60,26,28,2,69_2
1771,64,4,6,2,67_2
1772,62,26,28,2,62_2
1773,69,26,28,2,64_2
1774,69,26,28,2,64_2
1775,69,24,26,2,62_2
1776,65,24,26,2,60_2
1777,65,24,26,2,60_2
1778,59,26,28,2,62_2
1779,59,26,28,2,62_2
1780,67,26,28,2,60_2
1781,67,26,28,2,60_2
1782,67,26,28,2,62_2
1783,67,26,28,2,69_2
1784,67,26,28,2,69_2
1785,64,26,28,2,71_2
1786,64,26,28,2,71_2
1787,62,29,30,1,65_1
1788,64,12,14,2,64_2
1789,69,26,28,2,65_2
1790,69,26,28,2,67_2
1791,69,12,14,2,71_2
1792,62,16,20,4,64_4
1793,69,24,28,4,71_2
1794,71,12,16,4,62_2
1795,64,8,10,2,67_2
1796,62,24,26,2,69_2
1797,62,26,28,2,67_2
1798,60,16,18,2,60_2
1799,60,26,28,2,69_2
1800,57,29,30,1,70_1
1801,57,29,30,1,70_1
1802,71,26,28,2,60_2
1803,64,26,28,2,69_2
1804,65,2,4,2,60_2
1805,60,6,8,2,71_4
1806,62,24,26,2,62_2
1807,69,26,28,2,57_2
1808,62,28,29,1,69_1
1809,69,29,30,1,65_1
1810,64,24,26,2,67_2
1811,60,28,30,2,62_1
1812,50,24,27,3,57_1
1813,69,2,4,2,62_4
1814,71,22,24,2,67_4
1815,71,20,22,2,62_2
1816,62,20,24,4,62_4
1817,57,24,26,2,58_2
1818,67,20,22,2,67_2
1819,67,22,24,2,71_4
1820,65,24,26,2,60_2
1821,71,20,24,4,71_4
1822,71,20,24,4,71_2
1823,71,24,28,4,62_2
1824,71,24,28,4,62_2
1825,65,22,24,2,65_4
1826,67,26,28,2,71_2
1827,67,26,28,2,71_2
1828,71,26,28,2,71_2
1829,65,26,28,2,60_2
1830,65,26,28,2,67_2
1831,65,24,26,2,71_2
1832,69,26,28,2,67_2
1833,60,20,22,2,71_2
1834,69,26,28,2,60_2
1835,65,20,24,4,62_4
1836,65,22,24,2,71_2
1837,65,22,24,2,71_2
1838,64,22,24,2,71_2
1839,62,22,24,2,62_2
1840,64,26,28,2,60_2
1841,69,20,24,4,71_4
1842,71,20,22,2,65_2
1843,65,24,28,4,65_2
1844,67,26,28,2,69_2
1845,62,22,24,2,60_4
1846,60,24,26,2,65_2
1847,60,24,28,4,60_2
1848,67,20,24,4,71_4
1849,69,10,12,2,71_2
1850,60,20,24,4,62_4
1851,71,26,28,2,67_2
1852,65,18,20,2,71_2
1853,65,20,24,4,71_4
1854,62,24,26,2,67_2
1855,64,24,28,4,69_2
1856,60,26,28,2,69_2
1857,60,24,28,4,65_2
1858,71,26,28,2,64_2
1859,62,26,28,2,69_2
1860,60,26,28,2,69_2
1861,69,20,22,2,71_2
1862,69,20,22,2,71_2
1863,65,10,12,2,60_2
1864,69,24,28,4,60_2
1865,60,26,28,2,62_2
1866,65,20,24,4,65_4
1867,62,4,6,2,64_2
1868,65,26,28,2,70_1
1869,65,24,28,4,67_2
1870,69,20,24,4,67_4
1871,60,22,24,2,60_2
1872,60,26,28,2,67_2
1873,60,14,16,2,71_4
1874,57,24,26,2,69_2
1875,64,2,4,2,65_2
1876,69,24,28,4,59_2
1877,64,24,26,2,62_2
1878,62,12,16,4,67_2
1879,69,24,28,4,62_2
1880,65,22,24,2,64_4
1881,60,12,16,4,62_4
1882,69,26,28,2,65_2
1883,67,24,28,4,71_2
1884,64,22,24,2,62_2
1885,60,24,28,4,71_2
1886,64,26,28,2,71_2
1887,60,2,4,2,69_4
1888,71,26,28,2,67_2
1889,60,26,28,2,62_2
1890,65,24,28,4,64_2
1891,65,24,28,4,64_2
1892,62,26,28,2,60_2
1893,62,24,28,4,64_2
1894,67,24,26,2,65_2
1895,65,26,28,2,62_2
1896,65,26,28,2,62_2
1897,67,26,28,2,60_2
1898,64,24,26,2,66_2
1899,60,26,28,2,64_2
1900,71,4,8,4,67_4
1901,71,24,28,4,64_2
1902,65,10,12,2,69_2
1903,65,26,28,2,67_2
1904,71,20,24,4,67_4
1905,67,2,4,2,65_4
1906,69,24,26,2,64_2
1907,69,24,26,2,64_2
1908,64,24,26,2,67_2
1909,60,26,28,2,67_2
1910,71,26,28,2,71_2
1911,67,24,28,4,71_2
1912,71,2,4,2,62_2
1913,69,24,26,2,60_2
1914,64,4,8,4,62_2
1915,64,26,28,2,64_2
1916,64,26,28,2,64_2
1917,60,24,26,2,62_2
1918,67,26,28,2,65_2
1919,64,24,26,2,64_2
1920,65,20,24,4,64_4
1921,60,24,28,4,71_2
1922,69,20,24,4,67_4
1923,57,26,28,2,71_2
1924,71,2,4,2,67_2
1925,71,24,28,4,62_2
1926,71,24,28,4,62_2
1927,65,26,28,2,69_2
1928,64,2,4,2,69_4
1929,69,24,26,2,60_2
